"realtime","endtime","eating","drinking","cohort","day","mouse"
82,83,0,0,37,1,6
82,83,0,0,37,1,7
82,83,1,0,37,1,8
82,83,0,0,37,1,9
83,84,0,0,37,1,1
83,84,0,0,37,1,10
83,84,0,0,37,1,11
83,84,0,0,37,1,12
83,84,0,0,37,1,2
83,84,1,0,37,1,3
83,84,0,0,37,1,4
83,84,0,0,37,1,5
83,84,0,0,37,1,6
83,84,1,0,37,1,7
83,84,1,0,37,1,8
83,84,0,1,37,1,9
84,85,0,0,37,1,1
84,85,0,0,37,1,10
84,85,1,0,37,1,11
84,85,0,0,37,1,12
84,85,0,1,37,1,2
84,85,0,0,37,1,3
84,85,0,0,37,1,4
84,85,0,0,37,1,5
84,85,0,0,37,1,6
84,85,1,0,37,1,7
84,85,0,0,37,1,8
84,85,0,0,37,1,9
85,86,0,0,37,1,1
85,86,0,0,37,1,10
85,86,0,0,37,1,11
85,86,0,0,37,1,12
85,86,1,0,37,1,2
85,86,0,0,37,1,3
85,86,0,0,37,1,4
85,86,0,0,37,1,5
85,86,1,0,37,1,6
85,86,0,0,37,1,7
85,86,0,0,37,1,8
85,86,2,0,37,1,9
86,87,0,0,37,1,1
86,87,1,1,37,1,10
86,87,0,0,37,1,11
86,87,0,0,37,1,12
86,87,0,0,37,1,2
86,87,1,0,37,1,3
86,87,0,0,37,1,4
86,87,1,0,37,1,5
86,87,1,0,37,1,6
86,87,0,0,37,1,7
86,87,1,0,37,1,8
86,87,1,0,37,1,9
87,88,0,0,37,1,1
87,88,1,0,37,1,10
87,88,0,0,37,1,11
87,88,0,0,37,1,12
87,88,0,1,37,1,2
87,88,0,1,37,1,3
87,88,0,0,37,1,4
87,88,1,0,37,1,5
87,88,1,0,37,1,6
87,88,0,0,37,1,7
87,88,0,0,37,1,8
87,88,1,0,37,1,9
88,89,0,0,37,1,1
88,89,0,0,37,1,10
88,89,0,0,37,1,11
88,89,0,0,37,1,12
88,89,2,0,37,1,2
88,89,0,0,37,1,3
88,89,0,0,37,1,4
88,89,0,0,37,1,5
88,89,1,0,37,1,6
88,89,0,0,37,1,7
88,89,0,0,37,1,8
88,89,0,0,37,1,9
89,90,0,0,37,1,1
89,90,1,0,37,1,10
89,90,0,0,37,1,11
89,90,1,0,37,1,12
89,90,1,0,37,1,2
89,90,1,0,37,1,3
89,90,0,0,37,1,4
89,90,0,1,37,1,5
89,90,0,0,37,1,6
89,90,0,1,37,1,7
89,90,0,0,37,1,8
89,90,0,0,37,1,9
90,91,0,0,37,1,1
90,91,0,0,37,1,10
90,91,0,0,37,1,11
90,91,0,0,37,1,12
90,91,0,2,37,1,2
90,91,0,0,37,1,3
90,91,1,0,37,1,4
90,91,0,0,37,1,5
90,91,0,0,37,1,6
90,91,1,0,37,1,7
90,91,0,0,37,1,8
90,91,0,0,37,1,9
91,92,0,0,37,1,1
91,92,0,0,37,1,10
91,92,0,0,37,1,11
91,92,0,0,37,1,12
91,92,1,0,37,1,2
91,92,0,1,37,1,3
91,92,1,0,37,1,4
91,92,0,0,37,1,5
91,92,0,0,37,1,6
91,92,0,0,37,1,7
91,92,0,0,37,1,8
91,92,0,0,37,1,9
92,93,0,0,37,1,1
92,93,0,0,37,1,10
92,93,0,0,37,1,11
92,93,0,0,37,1,12
92,93,1,0,37,1,2
92,93,1,0,37,1,3
92,93,1,1,37,1,4
92,93,1,0,37,1,5
92,93,0,0,37,1,6
92,93,0,0,37,1,7
92,93,0,0,37,1,8
92,93,0,0,37,1,9
93,94,0,0,37,1,1
93,94,0,1,37,1,10
93,94,0,0,37,1,11
93,94,1,0,37,1,12
93,94,0,0,37,1,2
93,94,0,0,37,1,3
93,94,1,1,37,1,4
93,94,0,0,37,1,5
93,94,0,0,37,1,6
93,94,0,0,37,1,7
93,94,0,0,37,1,8
93,94,0,0,37,1,9
94,95,0,0,37,1,1
94,95,1,1,37,1,10
94,95,0,0,37,1,11
94,95,0,0,37,1,12
94,95,0,0,37,1,2
94,95,0,0,37,1,3
94,95,0,0,37,1,4
94,95,1,0,37,1,5
94,95,0,0,37,1,6
94,95,0,0,37,1,7
94,95,0,0,37,1,8
94,95,0,0,37,1,9
95,96,0,0,37,1,1
95,96,1,0,37,1,10
95,96,0,0,37,1,11
95,96,0,0,37,1,12
95,96,0,0,37,1,2
95,96,0,0,37,1,3
95,96,0,0,37,1,4
95,96,0,0,37,1,5
95,96,0,0,37,1,6
95,96,0,0,37,1,7
95,96,0,0,37,1,8
95,96,0,0,37,1,9
96,97,0,0,37,1,1
96,97,1,1,37,1,10
96,97,1,0,37,1,11
96,97,0,0,37,1,12
96,97,0,1,37,1,2
96,97,0,0,37,1,3
96,97,0,0,37,1,4
96,97,0,0,37,1,5
96,97,0,0,37,1,6
96,97,0,0,37,1,7
96,97,0,0,37,1,8
96,97,0,0,37,1,9
97,98,0,0,37,1,1
97,98,1,0,37,1,10
97,98,2,1,37,1,11
97,98,0,0,37,1,12
97,98,1,1,37,1,2
97,98,0,0,37,1,3
97,98,0,0,37,1,4
97,98,0,0,37,1,5
97,98,0,0,37,1,6
97,98,1,0,37,1,7
97,98,0,0,37,1,8
97,98,0,0,37,1,9
98,99,0,0,37,1,1
98,99,0,0,37,1,10
98,99,1,0,37,1,11
98,99,0,0,37,1,12
98,99,0,0,37,1,2
98,99,0,0,37,1,3
98,99,0,0,37,1,4
98,99,0,0,37,1,5
98,99,0,0,37,1,6
98,99,1,0,37,1,7
98,99,1,0,37,1,8
98,99,0,0,37,1,9
99,100,0,0,37,1,1
99,100,1,0,37,1,10
99,100,0,0,37,1,11
99,100,0,0,37,1,12
99,100,1,0,37,1,2
99,100,0,0,37,1,3
99,100,0,0,37,1,4
99,100,0,0,37,1,5
99,100,0,0,37,1,6
99,100,0,0,37,1,7
99,100,1,0,37,1,8
99,100,1,0,37,1,9
100,101,0,0,37,1,1
100,101,1,0,37,1,10
100,101,0,0,37,1,11
100,101,0,0,37,1,12
100,101,0,0,37,1,2
100,101,0,0,37,1,3
100,101,0,0,37,1,4
100,101,0,0,37,1,5
100,101,0,0,37,1,6
100,101,1,0,37,1,7
100,101,0,0,37,1,8
100,101,2,0,37,1,9
101,102,0,0,37,1,1
101,102,0,0,37,1,10
101,102,0,0,37,1,11
101,102,0,0,37,1,12
101,102,0,0,37,1,2
101,102,1,0,37,1,3
101,102,0,0,37,1,4
101,102,0,0,37,1,5
101,102,0,0,37,1,6
101,102,0,0,37,1,7
101,102,0,0,37,1,8
101,102,1,0,37,1,9
102,103,0,0,37,1,1
102,103,0,0,37,1,10
102,103,0,0,37,1,11
102,103,0,0,37,1,12
102,103,1,0,37,1,2
102,103,0,1,37,1,3
102,103,0,0,37,1,4
102,103,1,0,37,1,5
102,103,0,0,37,1,6
102,103,0,0,37,1,7
102,103,0,0,37,1,8
102,103,0,0,37,1,9
103,104,0,0,37,1,1
103,104,0,0,37,1,10
103,104,1,0,37,1,11
103,104,0,0,37,1,12
103,104,1,0,37,1,2
103,104,1,0,37,1,3
103,104,0,0,37,1,4
103,104,0,0,37,1,5
103,104,0,0,37,1,6
103,104,0,0,37,1,7
103,104,0,0,37,1,8
103,104,0,0,37,1,9
104,105,0,0,37,1,1
104,105,0,0,37,1,10
104,105,0,0,37,1,11
104,105,0,0,37,1,12
104,105,0,0,37,1,2
104,105,1,0,37,1,3
104,105,0,0,37,1,4
104,105,0,1,37,1,5
104,105,1,2,37,1,6
104,105,0,0,37,1,7
104,105,0,0,37,1,8
104,105,0,0,37,1,9
105,106,0,0,37,1,1
105,106,0,0,37,1,10
105,106,1,0,37,1,11
105,106,0,0,37,1,12
105,106,1,0,37,1,2
105,106,0,0,37,1,3
105,106,0,0,37,1,4
105,106,0,0,37,1,5
105,106,1,0,37,1,6
105,106,0,0,37,1,7
105,106,0,0,37,1,8
105,106,0,0,37,1,9
106,107,0,0,37,1,1
106,107,0,0,37,1,10
106,107,0,0,37,1,11
106,107,0,0,37,1,12
106,107,1,0,37,1,2
106,107,1,0,37,1,3
106,107,0,0,37,1,4
106,107,1,0,37,1,5
106,107,1,0,37,1,6
106,107,0,0,37,1,7
106,107,0,0,37,1,8
106,107,0,0,37,1,9
107,108,0,0,37,1,1
107,108,0,0,37,1,10
107,108,0,0,37,1,11
107,108,0,0,37,1,12
107,108,0,0,37,1,2
107,108,1,0,37,1,3
107,108,0,0,37,1,4
107,108,0,0,37,1,5
107,108,0,0,37,1,6
107,108,0,0,37,1,7
107,108,0,0,37,1,8
107,108,1,0,37,1,9
108,109,0,0,37,1,1
108,109,0,0,37,1,10
108,109,0,0,37,1,11
108,109,0,0,37,1,12
108,109,0,0,37,1,2
108,109,0,0,37,1,3
108,109,0,0,37,1,4
108,109,0,0,37,1,5
108,109,1,0,37,1,6
108,109,1,0,37,1,7
108,109,0,0,37,1,8
108,109,0,0,37,1,9
109,110,0,0,37,1,1
109,110,0,0,37,1,10
109,110,0,0,37,1,11
109,110,1,1,37,1,12
109,110,0,0,37,1,2
109,110,0,0,37,1,3
109,110,0,0,37,1,4
109,110,0,0,37,1,5
109,110,0,0,37,1,6
109,110,0,0,37,1,7
109,110,0,0,37,1,8
109,110,0,0,37,1,9
110,111,0,0,37,1,1
110,111,0,0,37,1,10
110,111,0,0,37,1,11
110,111,1,0,37,1,12
110,111,1,0,37,1,2
110,111,0,0,37,1,3
110,111,0,0,37,1,4
110,111,0,0,37,1,5
110,111,0,0,37,1,6
110,111,0,0,37,1,7
110,111,0,0,37,1,8
110,111,0,0,37,1,9
111,112,0,0,37,1,1
111,112,0,0,37,1,10
111,112,0,0,37,1,11
111,112,0,0,37,1,12
111,112,0,0,37,1,2
111,112,0,0,37,1,3
111,112,0,0,37,1,4
111,112,0,0,37,1,5
111,112,0,0,37,1,6
111,112,0,0,37,1,7
111,112,0,0,37,1,8
111,112,0,0,37,1,9
112,113,0,0,37,1,1
112,113,0,0,37,1,10
112,113,0,0,37,1,11
112,113,0,0,37,1,12
112,113,0,1,37,1,2
112,113,0,0,37,1,3
112,113,0,0,37,1,4
112,113,0,0,37,1,5
112,113,0,0,37,1,6
112,113,0,0,37,1,7
112,113,0,0,37,1,8
112,113,0,0,37,1,9
113,114,0,0,37,1,1
113,114,1,0,37,1,10
113,114,0,0,37,1,11
113,114,0,0,37,1,12
113,114,0,0,37,1,2
113,114,0,0,37,1,3
113,114,1,0,37,1,4
113,114,0,0,37,1,5
113,114,0,0,37,1,6
113,114,0,0,37,1,7
113,114,0,0,37,1,8
113,114,0,0,37,1,9
114,115,0,0,37,1,1
114,115,1,0,37,1,10
114,115,1,0,37,1,11
114,115,0,0,37,1,12
114,115,1,0,37,1,2
114,115,1,0,37,1,3
114,115,1,0,37,1,4
114,115,1,0,37,1,5
114,115,0,0,37,1,6
114,115,0,0,37,1,7
114,115,0,0,37,1,8
114,115,0,0,37,1,9
115,116,0,0,37,1,1
115,116,1,0,37,1,10
115,116,1,0,37,1,11
115,116,0,0,37,1,12
115,116,1,0,37,1,2
115,116,2,0,37,1,3
115,116,1,0,37,1,4
115,116,1,0,37,1,5
115,116,0,0,37,1,6
115,116,0,0,37,1,7
115,116,0,0,37,1,8
115,116,0,0,37,1,9
116,117,0,0,37,1,1
116,117,0,0,37,1,10
116,117,0,0,37,1,11
116,117,0,0,37,1,12
116,117,0,0,37,1,2
116,117,0,0,37,1,3
116,117,0,0,37,1,4
116,117,0,0,37,1,5
116,117,0,0,37,1,6
116,117,1,0,37,1,7
116,117,0,0,37,1,8
116,117,0,0,37,1,9
117,118,0,0,37,1,1
117,118,0,0,37,1,10
117,118,0,0,37,1,11
117,118,0,0,37,1,12
117,118,0,0,37,1,2
117,118,0,0,37,1,3
117,118,0,0,37,1,4
117,118,0,0,37,1,5
117,118,0,0,37,1,6
117,118,1,0,37,1,7
117,118,1,0,37,1,8
117,118,0,0,37,1,9
118,119,0,0,37,1,1
118,119,1,0,37,1,10
118,119,0,0,37,1,11
118,119,0,0,37,1,12
118,119,0,0,37,1,2
118,119,0,0,37,1,3
118,119,0,0,37,1,4
118,119,0,0,37,1,5
118,119,0,0,37,1,6
118,119,0,0,37,1,7
118,119,1,0,37,1,8
118,119,0,0,37,1,9
119,120,0,0,37,1,1
119,120,1,0,37,1,10
119,120,0,0,37,1,11
119,120,1,0,37,1,12
119,120,0,0,37,1,2
119,120,0,0,37,1,3
119,120,0,0,37,1,4
119,120,0,0,37,1,5
119,120,0,0,37,1,6
119,120,0,0,37,1,7
119,120,0,0,37,1,8
119,120,0,0,37,1,9
120,121,0,0,37,1,1
120,121,0,0,37,1,10
120,121,0,0,37,1,11
120,121,1,0,37,1,12
120,121,0,0,37,1,2
120,121,0,0,37,1,3
120,121,1,0,37,1,4
120,121,0,0,37,1,5
120,121,0,0,37,1,6
120,121,0,0,37,1,7
120,121,0,0,37,1,8
120,121,0,0,37,1,9
121,122,0,0,37,1,1
121,122,0,0,37,1,10
121,122,0,0,37,1,11
121,122,0,0,37,1,12
121,122,0,0,37,1,2
121,122,0,0,37,1,3
121,122,0,0,37,1,4
121,122,0,0,37,1,5
121,122,0,0,37,1,6
121,122,0,0,37,1,7
121,122,0,0,37,1,8
121,122,0,0,37,1,9
122,123,0,0,37,1,1
122,123,0,0,37,1,10
122,123,0,0,37,1,11
122,123,0,0,37,1,12
122,123,0,0,37,1,2
122,123,0,0,37,1,3
122,123,0,0,37,1,4
122,123,0,0,37,1,5
122,123,0,0,37,1,6
122,123,0,0,37,1,7
122,123,0,0,37,1,8
122,123,0,0,37,1,9
123,124,0,0,37,1,1
123,124,0,0,37,1,10
123,124,0,0,37,1,11
123,124,0,0,37,1,12
123,124,0,0,37,1,2
123,124,0,0,37,1,3
123,124,0,0,37,1,4
123,124,0,0,37,1,5
123,124,0,0,37,1,6
123,124,0,0,37,1,7
123,124,0,0,37,1,8
123,124,1,0,37,1,9
124,125,0,0,37,1,1
124,125,1,0,37,1,10
124,125,0,0,37,1,11
124,125,0,0,37,1,12
124,125,0,0,37,1,2
124,125,0,0,37,1,3
124,125,0,0,37,1,4
124,125,0,0,37,1,5
124,125,0,0,37,1,6
124,125,0,0,37,1,7
124,125,0,0,37,1,8
124,125,1,0,37,1,9
125,126,0,0,37,1,1
125,126,1,0,37,1,10
125,126,0,0,37,1,11
125,126,0,0,37,1,12
125,126,0,0,37,1,2
125,126,0,0,37,1,3
125,126,0,0,37,1,4
125,126,0,0,37,1,5
125,126,0,0,37,1,6
125,126,0,0,37,1,7
125,126,0,0,37,1,8
125,126,0,0,37,1,9
126,127,0,0,37,1,1
126,127,0,0,37,1,10
126,127,0,0,37,1,11
126,127,0,0,37,1,12
126,127,0,0,37,1,2
126,127,0,0,37,1,3
126,127,0,0,37,1,4
126,127,1,0,37,1,5
126,127,0,0,37,1,6
126,127,0,0,37,1,7
126,127,0,0,37,1,8
126,127,0,0,37,1,9
127,128,0,0,37,1,1
127,128,0,0,37,1,10
127,128,0,1,37,1,11
127,128,0,0,37,1,12
127,128,0,0,37,1,2
127,128,0,0,37,1,3
127,128,0,0,37,1,4
127,128,1,0,37,1,5
127,128,0,0,37,1,6
127,128,0,0,37,1,7
127,128,1,0,37,1,8
127,128,0,0,37,1,9
128,129,0,0,37,1,1
128,129,1,0,37,1,10
128,129,1,0,37,1,11
128,129,0,0,37,1,12
128,129,0,0,37,1,2
128,129,0,0,37,1,3
128,129,0,1,37,1,4
128,129,0,0,37,1,5
128,129,0,0,37,1,6
128,129,0,0,37,1,7
128,129,0,0,37,1,8
128,129,0,0,37,1,9
129,130,0,0,37,1,1
129,130,0,0,37,1,10
129,130,0,0,37,1,11
129,130,0,0,37,1,12
129,130,0,0,37,1,2
129,130,0,0,37,1,3
129,130,1,0,37,1,4
129,130,0,0,37,1,5
129,130,0,0,37,1,6
129,130,0,0,37,1,7
129,130,0,0,37,1,8
129,130,0,0,37,1,9
130,131,0,0,37,1,1
130,131,0,0,37,1,10
130,131,0,0,37,1,11
130,131,0,0,37,1,12
130,131,0,1,37,1,2
130,131,0,0,37,1,3
130,131,1,0,37,1,4
130,131,0,0,37,1,5
130,131,0,0,37,1,6
130,131,0,0,37,1,7
130,131,0,0,37,1,8
130,131,0,0,37,1,9
131,132,0,0,37,1,1
131,132,0,0,37,1,10
131,132,0,0,37,1,11
131,132,1,0,37,1,12
131,132,0,0,37,1,2
131,132,0,0,37,1,3
131,132,1,0,37,1,4
131,132,0,0,37,1,5
131,132,0,0,37,1,6
131,132,0,0,37,1,7
131,132,0,0,37,1,8
131,132,0,0,37,1,9
132,133,0,0,37,1,1
132,133,0,0,37,1,10
132,133,0,0,37,1,11
132,133,0,0,37,1,12
132,133,2,0,37,1,2
132,133,0,0,37,1,3
132,133,0,0,37,1,4
132,133,0,0,37,1,5
132,133,0,0,37,1,6
132,133,0,0,37,1,7
132,133,0,0,37,1,8
132,133,0,0,37,1,9
133,134,0,0,37,1,1
133,134,1,0,37,1,10
133,134,0,0,37,1,11
133,134,0,0,37,1,12
133,134,0,0,37,1,2
133,134,0,0,37,1,3
133,134,0,0,37,1,4
133,134,0,0,37,1,5
133,134,1,0,37,1,6
133,134,0,0,37,1,7
133,134,0,0,37,1,8
133,134,0,0,37,1,9
134,135,0,0,37,1,1
134,135,0,0,37,1,10
134,135,0,0,37,1,11
134,135,0,0,37,1,12
134,135,0,1,37,1,2
134,135,0,0,37,1,3
134,135,0,0,37,1,4
134,135,0,0,37,1,5
134,135,1,0,37,1,6
134,135,0,0,37,1,7
134,135,0,0,37,1,8
134,135,0,0,37,1,9
135,136,0,0,37,1,1
135,136,0,0,37,1,10
135,136,0,0,37,1,11
135,136,1,0,37,1,12
135,136,1,0,37,1,2
135,136,1,0,37,1,3
135,136,0,0,37,1,4
135,136,0,0,37,1,5
135,136,0,0,37,1,6
135,136,0,0,37,1,7
135,136,0,0,37,1,8
135,136,0,0,37,1,9
136,137,0,0,37,1,1
136,137,0,0,37,1,10
136,137,0,0,37,1,11
136,137,0,0,37,1,12
136,137,0,0,37,1,2
136,137,1,0,37,1,3
136,137,0,0,37,1,4
136,137,0,0,37,1,5
136,137,0,0,37,1,6
136,137,0,0,37,1,7
136,137,0,0,37,1,8
136,137,0,0,37,1,9
137,138,0,0,37,1,1
137,138,0,0,37,1,10
137,138,0,0,37,1,11
137,138,0,0,37,1,12
137,138,1,0,37,1,2
137,138,0,0,37,1,3
137,138,0,0,37,1,4
137,138,0,0,37,1,5
137,138,0,0,37,1,6
137,138,0,0,37,1,7
137,138,0,0,37,1,8
137,138,1,0,37,1,9
138,139,0,0,37,1,1
138,139,0,0,37,1,10
138,139,0,0,37,1,11
138,139,0,0,37,1,12
138,139,0,0,37,1,2
138,139,0,0,37,1,3
138,139,0,0,37,1,4
138,139,0,0,37,1,5
138,139,0,0,37,1,6
138,139,0,0,37,1,7
138,139,0,0,37,1,8
138,139,1,0,37,1,9
139,140,0,0,37,1,1
139,140,0,0,37,1,10
139,140,0,0,37,1,11
139,140,0,0,37,1,12
139,140,0,0,37,1,2
139,140,0,1,37,1,3
139,140,0,0,37,1,4
139,140,0,0,37,1,5
139,140,0,0,37,1,6
139,140,0,0,37,1,7
139,140,0,0,37,1,8
139,140,0,0,37,1,9
140,141,0,0,37,1,1
140,141,1,0,37,1,10
140,141,1,0,37,1,11
140,141,0,0,37,1,12
140,141,0,0,37,1,2
140,141,0,1,37,1,3
140,141,0,0,37,1,4
140,141,0,0,37,1,5
140,141,0,0,37,1,6
140,141,0,0,37,1,7
140,141,0,0,37,1,8
140,141,0,0,37,1,9
141,142,0,0,37,1,1
141,142,1,0,37,1,10
141,142,1,1,37,1,11
141,142,0,0,37,1,12
141,142,0,0,37,1,2
141,142,0,0,37,1,3
141,142,0,0,37,1,4
141,142,0,0,37,1,5
141,142,0,0,37,1,6
141,142,0,0,37,1,7
141,142,0,0,37,1,8
141,142,0,0,37,1,9
142,143,0,0,37,1,1
142,143,0,0,37,1,10
142,143,0,0,37,1,11
142,143,0,0,37,1,12
142,143,0,0,37,1,2
142,143,0,0,37,1,3
142,143,0,0,37,1,4
142,143,1,0,37,1,5
142,143,0,0,37,1,6
142,143,0,0,37,1,7
142,143,1,0,37,1,8
142,143,0,0,37,1,9
143,144,1,0,37,1,1
143,144,0,0,37,1,10
143,144,0,0,37,1,11
143,144,0,0,37,1,12
143,144,0,0,37,1,2
143,144,0,0,37,1,3
143,144,0,0,37,1,4
143,144,1,0,37,1,5
143,144,0,0,37,1,6
143,144,0,0,37,1,7
143,144,1,0,37,1,8
143,144,0,0,37,1,9
144,145,1,0,37,1,1
144,145,1,0,37,1,10
144,145,0,0,37,1,11
144,145,0,0,37,1,12
144,145,0,0,37,1,2
144,145,1,0,37,1,3
144,145,0,1,37,1,4
144,145,1,0,37,1,5
144,145,0,0,37,1,6
144,145,0,0,37,1,7
144,145,1,0,37,1,8
144,145,0,0,37,1,9
145,146,0,0,37,1,1
145,146,0,0,37,1,10
145,146,0,0,37,1,11
145,146,0,0,37,1,12
145,146,1,1,37,1,2
145,146,0,0,37,1,3
145,146,0,0,37,1,4
145,146,1,0,37,1,5
145,146,0,0,37,1,6
145,146,0,0,37,1,7
145,146,0,0,37,1,8
145,146,0,0,37,1,9
146,147,0,0,37,1,1
146,147,1,0,37,1,10
146,147,0,0,37,1,11
146,147,0,0,37,1,12
146,147,1,1,37,1,2
146,147,0,0,37,1,3
146,147,0,0,37,1,4
146,147,1,0,37,1,5
146,147,0,0,37,1,6
146,147,0,1,37,1,7
146,147,0,0,37,1,8
146,147,0,0,37,1,9
147,148,0,0,37,1,1
147,148,0,0,37,1,10
147,148,0,0,37,1,11
147,148,0,0,37,1,12
147,148,1,0,37,1,2
147,148,0,0,37,1,3
147,148,0,0,37,1,4
147,148,0,1,37,1,5
147,148,0,0,37,1,6
147,148,0,1,37,1,7
147,148,0,0,37,1,8
147,148,0,0,37,1,9
148,149,0,0,37,1,1
148,149,0,0,37,1,10
148,149,0,0,37,1,11
148,149,0,0,37,1,12
148,149,1,0,37,1,2
148,149,0,0,37,1,3
148,149,0,0,37,1,4
148,149,0,0,37,1,5
148,149,0,0,37,1,6
148,149,0,0,37,1,7
148,149,0,0,37,1,8
148,149,0,0,37,1,9
149,150,0,0,37,1,1
149,150,0,0,37,1,10
149,150,0,0,37,1,11
149,150,1,0,37,1,12
149,150,0,0,37,1,2
149,150,0,0,37,1,3
149,150,0,0,37,1,4
149,150,0,0,37,1,5
149,150,0,0,37,1,6
149,150,1,0,37,1,7
149,150,0,0,37,1,8
149,150,0,0,37,1,9
150,151,0,0,37,1,1
150,151,0,0,37,1,10
150,151,0,0,37,1,11
150,151,1,0,37,1,12
150,151,0,0,37,1,2
150,151,0,0,37,1,3
150,151,0,0,37,1,4
150,151,0,0,37,1,5
150,151,0,0,37,1,6
150,151,0,0,37,1,7
150,151,0,0,37,1,8
150,151,0,0,37,1,9
151,152,0,0,37,1,1
151,152,1,0,37,1,10
151,152,0,0,37,1,11
151,152,0,0,37,1,12
151,152,0,0,37,1,2
151,152,0,0,37,1,3
151,152,0,0,37,1,4
151,152,0,0,37,1,5
151,152,0,0,37,1,6
151,152,0,0,37,1,7
151,152,0,1,37,1,8
151,152,0,0,37,1,9
152,153,0,0,37,1,1
152,153,0,0,37,1,10
152,153,0,0,37,1,11
152,153,0,0,37,1,12
152,153,0,0,37,1,2
152,153,0,0,37,1,3
152,153,0,1,37,1,4
152,153,1,1,37,1,5
152,153,0,0,37,1,6
152,153,0,0,37,1,7
152,153,0,0,37,1,8
152,153,0,0,37,1,9
153,154,1,0,37,1,1
153,154,2,0,37,1,10
153,154,1,0,37,1,11
153,154,0,0,37,1,12
153,154,0,0,37,1,2
153,154,0,0,37,1,3
153,154,0,1,37,1,4
153,154,0,0,37,1,5
153,154,0,0,37,1,6
153,154,0,0,37,1,7
153,154,0,0,37,1,8
153,154,0,0,37,1,9
154,155,0,0,37,1,1
154,155,1,0,37,1,10
154,155,1,0,37,1,11
154,155,0,1,37,1,12
154,155,0,0,37,1,2
154,155,0,0,37,1,3
154,155,0,0,37,1,4
154,155,0,0,37,1,5
154,155,0,0,37,1,6
154,155,0,0,37,1,7
154,155,0,0,37,1,8
154,155,0,0,37,1,9
155,156,0,0,37,1,1
155,156,0,0,37,1,10
155,156,0,0,37,1,11
155,156,1,0,37,1,12
155,156,0,0,37,1,2
155,156,0,0,37,1,3
155,156,0,0,37,1,4
155,156,0,0,37,1,5
155,156,0,0,37,1,6
155,156,0,0,37,1,7
155,156,1,0,37,1,8
155,156,0,0,37,1,9
156,157,0,0,37,1,1
156,157,0,0,37,1,10
156,157,0,0,37,1,11
156,157,0,0,37,1,12
156,157,0,0,37,1,2
156,157,0,0,37,1,3
156,157,0,0,37,1,4
156,157,0,0,37,1,5
156,157,0,0,37,1,6
156,157,0,0,37,1,7
156,157,0,0,37,1,8
156,157,0,0,37,1,9
157,158,0,0,37,1,1
157,158,0,0,37,1,10
157,158,0,0,37,1,11
157,158,0,0,37,1,12
157,158,0,1,37,1,2
157,158,0,0,37,1,3
157,158,0,0,37,1,4
157,158,0,0,37,1,5
157,158,0,0,37,1,6
157,158,0,0,37,1,7
157,158,1,0,37,1,8
157,158,0,0,37,1,9
158,159,1,0,37,1,1
158,159,0,0,37,1,10
158,159,0,0,37,1,11
158,159,0,0,37,1,12
158,159,1,0,37,1,2
158,159,0,0,37,1,3
158,159,0,0,37,1,4
158,159,0,0,37,1,5
158,159,1,0,37,1,6
158,159,0,0,37,1,7
158,159,0,0,37,1,8
158,159,0,0,37,1,9
159,160,1,0,37,1,1
159,160,1,0,37,1,10
159,160,0,0,37,1,11
159,160,0,0,37,1,12
159,160,2,0,37,1,2
159,160,0,0,37,1,3
159,160,0,0,37,1,4
159,160,0,0,37,1,5
159,160,0,0,37,1,6
159,160,1,0,37,1,7
159,160,1,0,37,1,8
159,160,0,0,37,1,9
160,161,1,0,37,1,1
160,161,0,0,37,1,10
160,161,0,0,37,1,11
160,161,0,1,37,1,12
160,161,0,0,37,1,2
160,161,0,0,37,1,3
160,161,0,0,37,1,4
160,161,0,0,37,1,5
160,161,0,0,37,1,6
160,161,1,0,37,1,7
160,161,1,0,37,1,8
160,161,0,0,37,1,9
161,162,0,0,37,1,1
161,162,0,0,37,1,10
161,162,0,0,37,1,11
161,162,0,0,37,1,12
161,162,0,0,37,1,2
161,162,0,0,37,1,3
161,162,0,0,37,1,4
161,162,0,0,37,1,5
161,162,0,0,37,1,6
161,162,1,0,37,1,7
161,162,1,0,37,1,8
161,162,0,0,37,1,9
162,163,0,0,37,1,1
162,163,1,0,37,1,10
162,163,1,0,37,1,11
162,163,1,0,37,1,12
162,163,0,0,37,1,2
162,163,0,0,37,1,3
162,163,0,0,37,1,4
162,163,0,0,37,1,5
162,163,0,0,37,1,6
162,163,0,0,37,1,7
162,163,1,0,37,1,8
162,163,0,0,37,1,9
163,164,0,0,37,1,1
163,164,1,0,37,1,10
163,164,0,0,37,1,11
163,164,0,0,37,1,12
163,164,1,0,37,1,2
163,164,0,0,37,1,3
163,164,0,0,37,1,4
163,164,0,0,37,1,5
163,164,0,0,37,1,6
163,164,0,0,37,1,7
163,164,0,0,37,1,8
163,164,0,0,37,1,9
164,165,0,0,37,1,1
164,165,1,0,37,1,10
164,165,0,0,37,1,11
164,165,0,0,37,1,12
164,165,1,0,37,1,2
164,165,0,0,37,1,3
164,165,0,0,37,1,4
164,165,0,0,37,1,5
164,165,0,0,37,1,6
164,165,0,1,37,1,7
164,165,0,0,37,1,8
164,165,0,1,37,1,9
165,166,0,0,37,1,1
165,166,0,0,37,1,10
165,166,0,0,37,1,11
165,166,0,0,37,1,12
165,166,0,0,37,1,2
165,166,0,0,37,1,3
165,166,0,0,37,1,4
165,166,0,0,37,1,5
165,166,0,0,37,1,6
165,166,0,1,37,1,7
