"cohort","day","sttc","focalrank","timewindow"
"37","6",0.317226621331595,2,4
"38","17",0.00447977967318364,2,4
"39","22",0.769178532790392,2,4
"44","8",0.702595949735354,2,4
"45","14",0.680506684540787,2,4
"46","20",0.478570862186609,2,4
"81","7",0.452912700748228,2,4
"83","12",0.787585756692153,2,4
"85","8",0.142846872992594,2,4
"86","7",0.454173503121356,2,4
"36","9",0.780279832864327,3,4
"37","6",0.6353485239492,3,4
"38","17",0.225133202725004,3,4
"39","22",0.726574801751664,3,4
"44","8",0.691437500699051,3,4
"45","14",0.690989590483258,3,4
"46","20",0.902465749110471,3,4
"81","7",0.534046605895794,3,4
"83","12",0.60268034701642,3,4
"85","8",0.751434155441812,3,4
"86","7",0.161719731054496,3,4
"36","9",0.801076410870109,4,4
"37","6",0.501467551093902,4,4
"38","17",0.294900130427036,4,4
"39","22",0.549039699840847,4,4
"44","8",0.829509828127788,4,4
"45","14",0.718157590933212,4,4
"46","20",0.555752170766934,4,4
"81","7",0.67964439472735,4,4
"83","12",0.852457871609888,4,4
"85","8",0.555217493848813,4,4
"86","7",0.886190818743957,4,4
"36","9",0.780518031873903,5,4
"37","6",0.865226838877381,5,4
"38","17",0.839648272750456,5,4
"39","22",0.438609467288522,5,4
"44","8",0.709572553394172,5,4
"45","14",0.88278689316519,5,4
"46","20",0.588429924799079,5,4
"81","7",0.604538058927194,5,4
"83","12",0.824063363949701,5,4
"85","8",0.473392613523536,5,4
"86","7",0.483392694005815,5,4
"36","9",0.887340301974448,6,4
"37","6",0.711751939196571,6,4
"38","17",0.257989442359739,6,4
"39","22",0.721439271493649,6,4
"44","8",0.815007437370916,6,4
"45","14",0.74194540742169,6,4
"46","20",0.643935847163196,6,4
"81","7",0.82002489648832,6,4
"83","12",0.879399015502167,6,4
"85","8",0.686004789262091,6,4
"86","7",0.777363371663275,6,4
"36","9",0.645925102686149,7,4
"37","6",0.644990989459605,7,4
"38","17",0.622562839456214,7,4
"39","22",0.718750560044602,7,4
"44","8",0.811019523119151,7,4
"45","14",0.550979539089268,7,4
"46","20",0.613556785968787,7,4
"81","7",0.809638523287554,7,4
"83","12",0.890099977718841,7,4
"85","8",0.641696073800636,7,4
"86","7",0.909391809389092,7,4
"36","9",0.774523762220641,8,4
"37","6",0.863370980971266,8,4
"38","17",0.194994115395543,8,4
"39","22",0.83744205131198,8,4
"44","8",0.754271937711804,8,4
"45","14",0.812447767791723,8,4
"46","20",0.455957601290725,8,4
"81","7",0.586279993491246,8,4
"83","12",0.777311251295223,8,4
"85","8",0.840189693236209,8,4
"86","7",0.820169673796153,8,4
"36","9",0.833545322903644,9,4
"37","6",0.47992577700061,9,4
"38","17",0.535435344509268,9,4
"39","22",0.742956261883426,9,4
"44","8",0.657413625600438,9,4
"45","14",0.757252577285609,9,4
"46","20",0.779781204929995,9,4
"81","7",0.8950874435056,9,4
"83","12",0.814054346247177,9,4
"85","8",0.52433603034887,9,4
"86","7",0.459683042854737,9,4
"36","9",0.788879816966908,10,4
"37","6",0.590696819503863,10,4
"38","17",0.268014755228292,10,4
"39","22",0.768976755437986,10,4
"44","8",0.700164180668464,10,4
"45","14",0.798909960148231,10,4
"46","20",0.667474427991499,10,4
"81","7",0.716059302064031,10,4
"83","12",0.825034614018782,10,4
"85","8",0.806583536237679,10,4
"86","7",0.590361903124745,10,4
"36","9",0.741699534534657,11,4
"37","6",0.569253493740255,11,4
"38","17",0.200035870247424,11,4
"39","22",0.872305351255389,11,4
"44","8",0.6337184075308,11,4
"45","14",0.871049504795704,11,4
"46","20",0.861673993797499,11,4
"81","7",0.90165932829254,11,4
"83","12",0.817380909564332,11,4
"85","8",0.639191878065394,11,4
"86","7",0.843468448611055,11,4
"36","9",0.880886426592798,12,4
"37","6",0.527443291383771,12,4
"38","17",0.38408397512934,12,4
"39","22",0.634545556641745,12,4
"44","8",0.792156239319484,12,4
"45","14",0.822302501533638,12,4
"46","20",0.496916200181444,12,4
"81","7",0.408038639708759,12,4
"83","12",0.764594545007826,12,4
"85","8",0.817451380885842,12,4
"86","7",0.928121414189526,12,4
"36","9",0.849178476012182,1,5
"37","6",0.238903723113128,1,5
"38","17",0.587460493327089,1,5
"39","22",0.848530901722391,1,5
"44","8",0.751705557276968,1,5
"45","14",0.759705421446531,1,5
"46","20",0.563983407588885,1,5
"81","7",0.725264429926027,1,5
"83","12",0.745909925264179,1,5
"85","8",0.558284773305232,1,5
"86","7",0.420581447291437,1,5
"36","9",0.768000405626332,2,5
"37","6",0.279851104839307,2,5
"38","17",-0.0101277571409244,2,5
"39","22",0.764471879921529,2,5
"44","8",0.732752916624325,2,5
"45","14",0.679693623135599,2,5
"46","20",0.459683852778193,2,5
"81","7",0.446534126678159,2,5
"83","12",0.794414129570603,2,5
"85","8",0.134031646062766,2,5
"86","7",0.438688007934578,2,5
"36","9",0.76210720875643,3,5
"37","6",0.628302277385078,3,5
"38","17",0.220929684001802,3,5
"39","22",0.705262231387535,3,5
"44","8",0.709367380709302,3,5
"45","14",0.679707186782471,3,5
"46","20",0.898657544924056,3,5
"81","7",0.522538257006292,3,5
"83","12",0.62858876796829,3,5
"85","8",0.781692670338416,3,5
"86","7",0.147357314171756,3,5
"36","9",0.795875775446121,4,5
"37","6",0.511463415618182,4,5
"38","17",0.284448744402296,4,5
"39","22",0.53974422940574,4,5
"44","8",0.843294092744562,4,5
"45","14",0.768754523199889,4,5
"46","20",0.605618661347715,4,5
"81","7",0.664808239688776,4,5
"83","12",0.858249467144277,4,5
"85","8",0.553798030204117,4,5
"86","7",0.881795689741786,4,5
"36","9",0.781883792210894,5,5
"37","6",0.861688193005971,5,5
"38","17",0.834048853861461,5,5
"39","22",0.411499540168143,5,5
"44","8",0.723709696645365,5,5
"45","14",0.880585710679121,5,5
"46","20",0.544223912932931,5,5
"81","7",0.613238455757683,5,5
"83","12",0.840650871230199,5,5
"85","8",0.521241776310331,5,5
"86","7",0.474037584568304,5,5
"36","9",0.887784685589885,6,5
"37","6",0.686355388640391,6,5
"38","17",0.239691486758114,6,5
"39","22",0.732008044539328,6,5
"44","8",0.810978267467812,6,5
"45","14",0.759050872121881,6,5
"46","20",0.670519646146683,6,5
"81","7",0.86026884452149,6,5
"83","12",0.87661294343825,6,5
"85","8",0.684867135611345,6,5
"86","7",0.821258842829222,6,5
"36","9",0.641559040721364,7,5
"37","6",0.679767265568334,7,5
"38","17",0.641450701727719,7,5
"39","22",0.727900971249987,7,5
"44","8",0.832408316135142,7,5
"45","14",0.542033370280131,7,5
"46","20",0.614247885653653,7,5
"81","7",0.815815136947028,7,5
"83","12",0.887936440976762,7,5
"85","8",0.613611923659301,7,5
"86","7",0.903517587939698,7,5
"36","9",0.760951790700208,8,5
"37","6",0.859584214235377,8,5
"38","17",0.227954026437261,8,5
"39","22",0.861687863586469,8,5
"44","8",0.742765643458029,8,5
"45","14",0.835998370845837,8,5
"46","20",0.42821162586953,8,5
"81","7",0.564804879627875,8,5
"83","12",0.796138729176233,8,5
"85","8",0.836903818496669,8,5
"86","7",0.814001672042354,8,5
"36","9",0.839133062118908,9,5
"37","6",0.457408251769519,9,5
"38","17",0.556911906125774,9,5
"39","22",0.732127847152802,9,5
"44","8",0.63363632321733,9,5
"45","14",0.740599060373978,9,5
"46","20",0.846134844341957,9,5
"81","7",0.888973180582126,9,5
"83","12",0.860112695603559,9,5
"85","8",0.542517044070811,9,5
"86","7",0.484525961304741,9,5
"36","9",0.771169537831494,10,5
"37","6",0.579245129444229,10,5
"38","17",0.252038665183084,10,5
"39","22",0.769480694661734,10,5
"44","8",0.703614738012113,10,5
"45","14",0.810112311258347,10,5
"46","20",0.651861494402499,10,5
"81","7",0.725533156121902,10,5
"83","12",0.850381033463706,10,5
"85","8",0.850549952904311,10,5
"86","7",0.58770231120601,10,5
"36","9",0.749267085000995,11,5
"37","6",0.49034137616293,11,5
"38","17",0.185176049670213,11,5
"39","22",0.865897678171414,11,5
"44","8",0.614217370295775,11,5
"45","14",0.868530671825119,11,5
"46","20",0.858919687277896,11,5
"81","7",0.895611849712604,11,5
"83","12",0.810907926982812,11,5
"85","8",0.650363176633754,11,5
"86","7",0.876533437356725,11,5
"36","9",0.877178815402684,12,5
"37","6",0.502743017504752,12,5
"38","17",0.359460725699698,12,5
"39","22",0.649762762748396,12,5
"44","8",0.781229671309429,12,5
"45","14",0.818077179378446,12,5
"46","20",0.474961265414685,12,5
"81","7",0.37336890990498,12,5
"83","12",0.76894399703412,12,5
"85","8",0.839666661243686,12,5
"86","7",0.919253122295042,12,5
