Timestamp,Actor,Behavior,Recipient,Location,Observer
11/1/2015 11:05:00,7,"Fighting, Chasing, Subordinate",8,UR,WL
11/1/2015 11:06:00,7,"Fighting, Subordinate",8,NB2,WL
11/1/2015 11:07:00,7,Fighting,8,NB2,WL
11/1/2015 11:09:00,7,Chasing,2,UR,WL
11/1/2015 11:14:00,7,Chasing,12,LR,WL
11/1/2015 11:14:00,7,"Fighting, Chasing",11,UR,WL
11/1/2015 11:15:00,2,Induce-flee,11,UL,WL
11/1/2015 11:16:00,7,Induce-flee,2,UL,WL
11/1/2015 11:20:00,12,"Fighting, Chasing",2,UR,WL
11/1/2015 11:21:00,7,"Fighting, Chasing",8,UL,WL
11/1/2015 11:30:00,12,Chasing,2,LR,WL
11/1/2015 11:32:00,12,"Fighting, Chasing",4,"LL, LR",WL
11/1/2015 11:32:00,12,"Fighting, Chasing",4,"UL, UR",WL
11/1/2015 11:32:00,7,"Fighting, Chasing",12,LR,WL
11/1/2015 11:33:00,7,"Chasing, Mounting",10,"UL, UR",WL
11/1/2015 11:37:00,12,"Fighting, Chasing",10,UR,WL
11/1/2015 11:37:00,12,"Chasing, Subordinate",3,ML,WL
11/1/2015 11:38:00,7,"Chasing, Subordinate",6,UL,WL
11/1/2015 11:38:00,7,"Fighting, Chasing",2,UL,WL
11/1/2015 11:39:00,7,Chasing,2,"UL, UR",WL
11/1/2015 11:40:00,12,"Fighting, Chasing, Subordinate",6,UR,WL
11/1/2015 11:42:00,2,Subordinate,3,UL,WL
11/1/2015 11:43:00,7,"Fighting, Chasing",6,UL,WL
11/1/2015 11:43:00,7,"Fighting, Subordinate",6,ML,WL
11/1/2015 11:43:00,10,"Fighting, Chasing",3,UR,WL
11/1/2015 11:48:00,12,Chasing,3,UL,WL
11/1/2015 11:48:00,12,"Fighting, Chasing",10,UL,WL
11/1/2015 11:51:00,10,Chasing,3,UL,WL
11/1/2015 11:51:00,10,Fighting,3,ML,WL
11/1/2015 11:52:00,12,"Fighting, Chasing, Subordinate",3,MR,WL
11/1/2015 11:53:00,12,"Fighting, Chasing",3,"ML, MR",WL
11/1/2015 11:57:00,12,"Fighting, Chasing",10,"UL, ML, UR",WL
11/1/2015 11:57:00,12,"Fighting, Chasing",10,All over,WL
11/1/2015 11:57:00,7,"Fighting, Chasing",6,UL,WL
11/1/2015 11:58:00,7,"Fighting, Chasing",12,LR,WL
11/1/2015 11:58:00,7,"Fighting, Chasing",12,UL,WL
11/1/2015 11:59:00,1,Chasing,10,UR,WL
11/1/2015 12:00:00,12,"Fighting, Chasing, Subordinate",3,UR,WL
11/1/2015 13:11:00,7,Fighting,6,UL,HD
11/1/2015 13:18:00,"5, 11",Fighting,"5, 11",NB2,HD
11/1/2015 13:22:00,12,Chasing,4,"MR, LR",HD
11/1/2015 13:23:00,7,Chasing,11,"ML, UR, MR",HD
11/1/2015 13:29:00,7,Fighting,11,NB2,HD
11/1/2015 13:35:00,4,Chasing,10,"UL, ML",HD
11/1/2015 13:51:00,"1, 6",Fighting,"1, 6",NB2,HD
11/1/2015 14:05:00,7,Chasing,8,All over,HD
11/1/2015 14:32:00,10,Chasing,3,"ML, MR",HD
11/1/2015 14:43:00,12,Chasing,10,"UL, ML",HD
11/1/2015 14:47:00,12,Fighting,6,UL,HD
11/1/2015 14:54:00,12,Chasing,10,All over,HD
11/1/2015 14:55:00,12,Chasing,9,All over,HD
11/1/2015 14:56:00,12,"Fighting, Chasing",10,All over,HD
11/1/2015 14:56:00,12,"Fighting, Chasing",6,UL,HD
11/1/2015 14:57:00,12,Fighting,2,UL,HD
11/1/2015 14:59:00,12,"Fighting, Chasing",10,All over,HD
