Timestamp,Actor,Behavior,Recipient,Location,Observer,Outside assigned observation time
9/8/2015 13:00:00,3,Chasing,"1, 2","ML, UR, MR",TN,
9/8/2015 13:00:00,10,Chasing,9,ML,TN,
9/8/2015 13:02:00,3,Chasing,10,"UL, ML, UR, MR",TN,
9/8/2015 13:03:00,7,Chasing,3,"UL, ML, LL",TN,
9/8/2015 13:05:00,12,Chasing,1,"LL, NB2",TN,
9/8/2015 13:15:00,10,Chasing,4,"ML, LL",TN,
9/8/2015 13:15:00,10,Chasing,5,"UL, UR",TN,
9/8/2015 13:20:00,7,Chasing,4,"UL, UR, MR",TN,
9/8/2015 13:21:00,2,Chasing,"7, 10","UL, ML, UR, MR",TN,
9/8/2015 13:21:00,2,Fighting,7,MR,TN,
9/8/2015 13:22:00,7,Chasing,4,"ML, MR",TN,
9/8/2015 13:24:00,3,"Fighting, Chasing",10,"UL, ML, UR",TN,
9/8/2015 13:25:00,2,Chasing,4,ML,TN,
9/8/2015 13:27:00,12,Chasing,10,"UR, MR",TN,
9/8/2015 13:27:00,12,Chasing,10,"ML, UR, MR",TN,
9/8/2015 13:28:00,12,Chasing,2,"ML, MR",TN,
9/8/2015 13:32:00,7,Chasing,3,"UL, ML, UR",TN,
9/8/2015 13:39:00,3,Chasing,2,"UL, ML",TN,
9/8/2015 13:40:00,3,Fighting,2,ML,TN,
9/8/2015 13:42:00,9,Chasing,3,"UL, ML, LL",TN,
9/8/2015 13:52:00,3,"Fighting, Chasing",10,"ML, LL, MR, LR",TN,
9/8/2015 13:52:00,3,Chasing,4,"UR, MR",TN,
9/8/2015 13:54:00,9,"Fighting, Chasing",3,"UL, ML, UR",TN,
9/8/2015 13:54:00,9,"Fighting, Chasing",10,"ML, MR",TN,
9/8/2015 13:57:00,3,Chasing,10,"LL, MR, LR",TN,
9/8/2015 13:58:00,9,"Fighting, Chasing",3,"UL, ML, MR",TN,
9/8/2015 14:03:00,12,"Fighting, Chasing",10,"UL, ML",MT,
9/8/2015 14:03:00,12,"Fighting, Chasing, Mounting",10,"ML, MR",MT,
9/8/2015 14:06:00,12,"Fighting, Chasing",10,"UL, ML, UR, MR",MT,
9/8/2015 14:06:00,12,"Fighting, Chasing",4,"UL, ML, UR",MT,
9/8/2015 14:09:00,12,Chasing,10,UL,MT,
9/8/2015 14:10:00,12,"Fighting, Chasing, Mounting",10,"UL, ML, UR",MT,
9/8/2015 14:10:00,12,"Fighting, Chasing",10,"ML, UR, MR",MT,
9/8/2015 14:12:00,12,"Fighting, Chasing",10,"UL, ML",MT,
9/8/2015 14:13:00,12,"Fighting, Chasing",10,"UL, ML, MR",MT,
9/8/2015 14:14:00,12,"Fighting, Chasing",10,"UL, ML, UR",MT,
9/8/2015 14:15:00,12,"Fighting, Chasing",10,"UL, ML, UR, MR",MT,
9/8/2015 14:16:00,12,"Fighting, Chasing",10,"UL, ML, UR, MR, LR",MT,
9/8/2015 14:18:00,12,Subordinate,10,UL,MT,
9/8/2015 14:28:00,12,Subordinate,1,UR,MT,
9/8/2015 14:28:00,12,Chasing,1,"MR, LR, NB3",MT,
9/8/2015 16:17:00,7,"Fighting, Chasing",3,MR,AR,
9/8/2015 16:22:00,1,Chasing,10,UL,AR,
9/8/2015 16:24:00,9,"Fighting, Mounting",3,UL,AR,
9/8/2015 16:26:00,9,Fighting,7,UL,AR,
9/8/2015 16:30:00,12,Chasing,6,MR,AR,
9/8/2015 16:31:00,12,"Fighting, Chasing",10,UL,AR,
9/8/2015 16:34:00,2,Chasing,10,UR,AR,
9/8/2015 16:35:00,3,"Fighting, Chasing",10,UR,AR,
9/8/2015 16:36:00,9,Chasing,7,UL,AR,
9/8/2015 16:39:00,4,Chasing,1,ML,AR,
9/8/2015 16:43:00,10,Chasing,7,UR,AR,
9/8/2015 16:44:00,10,Induce-flee,7,UR,AR,
9/8/2015 16:45:00,3,Chasing,4,MR,AR,
9/8/2015 16:45:00,3,"Fighting, Chasing",10,UL,AR,
9/8/2015 16:49:00,3,Fighting,2,ML,AR,
9/8/2015 16:52:00,10,Chasing,1,MR,AR,
9/8/2015 16:58:00,2,Chasing,7,UL,AR,
9/8/2015 17:04:00,10,Chasing,4,UL,AR,
9/9/2015 12:04:00,7,Chasing,4,LL,TN,
9/9/2015 12:08:00,3,Chasing,10,"UL, ML",TN,
9/9/2015 12:10:00,9,Chasing,3,"ML, LL",TN,
9/9/2015 12:13:00,12,Chasing,10,"UL, ML",TN,
9/9/2015 12:14:00,12,Chasing,2,"UL, ML",TN,
9/9/2015 12:15:00,3,Chasing,2,UL,TN,
9/9/2015 12:15:00,12,Chasing,5,"LL, LR",TN,
9/9/2015 12:16:00,12,Chasing,4,"ML, MR",TN,
9/9/2015 12:18:00,12,Chasing,5,"ML, LL, LR",TN,
9/9/2015 12:22:00,12,Chasing,10,"UL, ML, UR",TN,
9/9/2015 12:23:00,7,Chasing,4,"ML, LL",TN,
9/9/2015 12:23:00,12,Chasing,4,"LL, UR, MR, LR",TN,
9/9/2015 12:25:00,7,Chasing,5,UL,TN,
9/9/2015 12:26:00,7,"Fighting, Chasing",3,"ML, LL",TN,
9/9/2015 12:27:00,3,Chasing,4,"NB3, NB4",TN,
9/9/2015 12:30:00,7,Chasing,4,"UL, ML, MR",TN,
9/9/2015 12:34:00,12,Chasing,10,"UL, ML",TN,
9/9/2015 12:35:00,12,Chasing,10,"UL, ML, UR",TN,
9/9/2015 12:35:00,12,"Fighting, Chasing",10,"UL, ML",TN,
9/9/2015 12:36:00,12,Fighting,10,UR,TN,
9/9/2015 12:36:00,12,Chasing,2,"UL, ML",TN,
9/9/2015 12:37:00,12,"Fighting, Chasing",5,"ML, LL, MR, LR",TN,
9/9/2015 12:43:00,7,Chasing,1,"ML, MR",TN,
9/9/2015 12:44:00,12,Chasing,9,"UL, ML, UR, MR, LR",TN,
9/9/2015 12:45:00,12,Chasing,2,"UL, ML",TN,
9/9/2015 12:45:00,7,Chasing,4,"ML, LL",TN,
9/9/2015 12:46:00,12,Chasing,2,"UL, ML, UR",TN,
9/9/2015 12:49:00,12,Fighting,11,LL,TN,
9/9/2015 12:50:00,10,Fighting,9,"UL, UR",TN,
9/9/2015 12:52:00,12,Chasing,10,"UL, UR",TN,
9/9/2015 12:52:00,7,Chasing,1,"ML, MR",TN,
9/9/2015 12:53:00,12,Chasing,2,"UL, ML",TN,
9/9/2015 12:54:00,12,"Fighting, Chasing",1,"LL, MR, LR, NB2",TN,
9/9/2015 12:55:00,12,"Fighting, Chasing",10,"UL, ML, UR",TN,
9/9/2015 12:55:00,12,Chasing,2,"UL, ML, LL",TN,
9/9/2015 12:55:00,7,Chasing,1,"LL, LR",TN,
9/9/2015 12:56:00,12,Chasing,"9, 10","UL, UR",TN,
9/9/2015 12:57:00,12,"Fighting, Chasing",10,"UL, ML, UR, MR",TN,
9/9/2015 13:10:00,7,Chasing,4,"UL, UR",TN,
9/9/2015 13:14:00,12,Chasing,9,"ML, MR, LR",TN,
9/9/2015 13:25:00,6,Chasing,9,"UL, ML, UR",TN,
9/9/2015 13:28:00,12,Chasing,6,"UR, MR, LR",TN,
9/9/2015 13:29:00,12,Chasing,8,"UL, ML, UR",TN,
9/9/2015 13:31:00,12,Chasing,3,MR,TN,
9/9/2015 13:32:00,12,Chasing,6,"UL, ML, MR",TN,
9/9/2015 14:13:00,12,Fighting,2,LR,MT,
9/9/2015 14:14:00,12,"Fighting, Chasing",2,"UL, ML",MT,
9/9/2015 14:15:00,12,"Fighting, Chasing",2,"UL, ML",MT,
9/9/2015 14:16:00,7,Fighting,3,NB2,MT,
9/9/2015 14:18:00,4,"Fighting, Chasing",9,ML,MT,
9/9/2015 14:18:00,7,"Fighting, Chasing",4,"LL, LR",MT,
9/9/2015 14:22:00,7,Chasing,4,"UL, UR",MT,
9/9/2015 14:25:00,7,"Fighting, Chasing",3,"UR, MR",MT,
9/9/2015 14:27:00,12,Chasing,2,"LL, MR, LR",MT,
9/9/2015 14:28:00,12,Subordinate,9,LL,MT,
9/9/2015 14:31:00,12,Chasing,2,"UL, UR",MT,
9/9/2015 14:32:00,12,"Fighting, Chasing",2,"UL, ML, UR, MR",MT,
9/9/2015 14:34:00,7,Chasing,1,"UL, ML",MT,
9/9/2015 14:34:00,12,Subordinate,1,MR,MT,
9/9/2015 14:39:00,10,Chasing,4,"ML, MR",MT,
9/9/2015 14:39:00,12,"Fighting, Chasing",10,"ML, MR",MT,
9/9/2015 14:43:00,9,"Fighting, Chasing",3,"MR, LR, NB3, NB4",MT,
9/9/2015 14:48:00,1,Chasing,4,"UL, ML, UR, MR",MT,
9/9/2015 14:51:00,7,Chasing,5,"UL, ML, MR",MT,
9/9/2015 14:51:00,10,"Fighting, Chasing",4,"ML, MR",MT,
9/9/2015 14:52:00,10,"Fighting, Chasing",9,"UL, ML, UR, MR",MT,
9/9/2015 14:53:00,10,Fighting,7,ML,MT,
9/9/2015 14:58:00,12,Subordinate,6,NB5,MT,
9/9/2015 14:58:00,12,Subordinate,8,NB5,MT,
9/10/2015 12:02:00,7,"Fighting, Chasing",3,"ML, LL",TN,
9/10/2015 12:07:00,12,Chasing,10,"UL, ML, LL",TN,
9/10/2015 12:13:00,12,Chasing,6,"UR, MR, LR, NB3",TN,
9/10/2015 12:13:00,10,Chasing,9,"ML, LL",TN,
9/10/2015 12:15:00,10,Chasing,3,"UL, ML",TN,
9/10/2015 12:16:00,10,Chasing,9,"UL, UR",TN,
9/10/2015 12:18:00,12,Chasing,4,"NB1, NB2, NB5",TN,
9/10/2015 12:19:00,10,Chasing,9,"UL, ML",TN,
9/10/2015 12:19:00,12,Chasing,9,"ML, MR",TN,
9/10/2015 12:22:00,12,Chasing,9,"UL, ML, UR, MR",TN,
9/10/2015 12:24:00,12,Chasing,9,"UL, ML, UR",TN,
9/10/2015 12:24:00,12,Chasing,9,"UL, ML, UR",TN,
9/10/2015 12:28:00,12,Chasing,1,"ML, LL, MR, LR",TN,
9/10/2015 12:28:00,12,Chasing,1,"LL, LR",TN,
9/10/2015 12:29:00,12,"Fighting, Chasing",9,"ML, UR, MR",TN,
9/10/2015 12:30:00,12,Chasing,3,"NB1, NB2, NB5",TN,
9/10/2015 12:31:00,10,Chasing,1,"MR, LR",TN,
9/10/2015 12:32:00,10,Chasing,9,"UL, ML, LL, UR",TN,
9/10/2015 12:34:00,7,Chasing,4,"UL, ML, MR",TN,
9/10/2015 12:35:00,10,Fighting,5,"UL, UR",TN,
9/10/2015 12:36:00,12,Chasing,1,"MR, LR",TN,
9/10/2015 12:40:00,1,Fighting,9,NB2,TN,
9/10/2015 12:42:00,12,Chasing,10,ML,TN,
9/10/2015 12:48:00,10,Chasing,5,ML,TN,
9/10/2015 12:49:00,12,Chasing,7,"ML, LL",TN,
9/10/2015 12:50:00,10,Chasing,1,"ML, LL",TN,
9/10/2015 12:50:00,12,Chasing,1,"LL, NB1, NB2",TN,
9/10/2015 12:51:00,10,Subordinate,7,MR,TN,
9/10/2015 12:51:00,10,Chasing,9,"UR, MR",TN,
9/10/2015 12:52:00,7,Chasing,1,"MR, LR",TN,
9/10/2015 12:52:00,1,Chasing,5,"ML, LL",TN,
9/10/2015 12:56:00,10,Chasing,1,"ML, LL",TN,
9/10/2015 12:57:00,10,Chasing,7,"UR, MR, LR",TN,
9/10/2015 13:02:00,4,Fighting,1,"MR, LR",TN,
9/10/2015 13:04:00,12,"Fighting, Chasing",6,"UL, ML, LL, MR, LR",TN,
9/10/2015 13:05:00,10,"Fighting, Chasing",3,"UL, ML, UR",TN,
9/10/2015 13:07:00,10,"Fighting, Chasing",9,"UL, ML, UR",TN,
9/10/2015 13:07:00,1,Fighting,9,MR,TN,
9/10/2015 13:09:00,12,Chasing,8,"UL, ML",TN,
9/10/2015 13:10:00,12,"Fighting, Chasing",8,"UR, MR",TN,
9/10/2015 13:13:00,7,Fighting,1,NB4,TN,
9/10/2015 13:13:00,12,Fighting,1,"MR, LR",TN,
9/10/2015 13:15:00,12,Chasing,8,"ML, LL, MR",TN,
9/10/2015 13:16:00,12,Chasing,8,"UL, ML, LL, UR",TN,
9/10/2015 13:18:00,12,"Fighting, Chasing",8,"UL, ML, LL, UR, MR, LR",TN,
9/10/2015 13:23:00,12,Chasing,10,"ML, LL, MR",TN,
9/10/2015 13:26:00,12,Chasing,11,"LR, NB3, NB4",TN,
9/10/2015 13:28:00,12,Chasing,11,"UL, UR, MR",TN,
9/10/2015 13:30:00,12,Chasing,11,"LL, LR",TN,
9/10/2015 13:31:00,12,Chasing,11,"UL, ML, LL",TN,
9/10/2015 13:37:00,12,Fighting,6,MR,TN,
9/10/2015 13:38:00,12,Chasing,2,"ML, LL",TN,
9/10/2015 13:39:00,7,Chasing,5,"ML, LL, LR",TN,
9/10/2015 13:41:00,10,Chasing,7,"UL, ML, MR",TN,
9/10/2015 13:42:00,12,Chasing,5,"UR, MR",TN,
9/10/2015 13:44:00,12,Chasing,6,"LL, LR",TN,
9/10/2015 13:48:00,10,Chasing,7,"UL, ML, MR",TN,
9/10/2015 13:49:00,10,Chasing,5,"UL, ML, LL, UR",TN,
9/10/2015 13:49:00,10,Chasing,7,"UL, ML, MR",TN,
9/10/2015 13:54:00,10,Chasing,4,"MR, LR",TN,
9/10/2015 14:05:00,12,"Fighting, Chasing",2,"LL, MR, LR",MT,
9/10/2015 14:09:00,10,"Fighting, Chasing",7,"LR, NB3, NB4",MT,
9/10/2015 14:12:00,4,"Fighting, Chasing",1,"LL, LR",MT,
9/10/2015 14:12:00,6,Subordinate,1,LL,MT,
9/10/2015 14:15:00,10,"Fighting, Chasing, Subordinate",1,"LL, MR, LR",MT,
9/10/2015 14:15:00,7,"Fighting, Chasing",5,"ML, LL, NB2",MT,
9/10/2015 14:17:00,6,Fighting,9,NB5,MT,
9/10/2015 14:17:00,12,Fighting,6,NB5,MT,
9/10/2015 14:20:00,10,Chasing,9,ML,MT,
9/10/2015 14:21:00,12,"Fighting, Chasing",9,"ML, LL, MR, NB1, NB2",MT,
9/10/2015 14:32:00,12,Induce-flee,8,UR,MT,
9/10/2015 14:32:00,12,"Fighting, Chasing",8,"UL, UR",MT,
9/10/2015 14:32:00,12,Chasing,10,UR,MT,
9/10/2015 14:46:00,10,Fighting,6,LR,MT,
9/10/2015 14:48:00,12,Fighting,8,ML,MT,
9/10/2015 14:48:00,12,"Fighting, Chasing",1,"ML, LL",MT,
9/10/2015 14:54:00,12,Induce-flee,8,LR,MT,
9/10/2015 14:55:00,12,Subordinate,"2, 8",NB5,MT,
9/10/2015 14:57:00,12,Chasing,4,MR,MT,
9/10/2015 14:58:00,12,Chasing,1,MR,MT,
9/11/2015 12:06:00,7,Chasing,4,"UL, ML, MR",TN,
9/11/2015 12:06:00,10,Chasing,9,"UL, ML, UR, MR",TN,
9/11/2015 12:07:00,1,Fighting,9,"NB3, NB4, NB5",TN,
9/11/2015 12:14:00,10,"Fighting, Chasing",9,"UL, ML, MR, LR",TN,
9/11/2015 12:15:00,7,Chasing,4,"ML, LL, UR, MR",TN,
9/11/2015 12:18:00,12,Fighting,4,"NB3, NB4, NB5",TN,
9/11/2015 12:23:00,10,Chasing,3,"UL, ML",TN,
9/11/2015 12:24:00,10,Chasing,4,"UL, UR",TN,
9/11/2015 12:29:00,12,Chasing,3,"UR, MR, LR",TN,
9/11/2015 12:33:00,3,Chasing,5,LL,TN,
9/11/2015 12:36:00,12,Chasing,5,"ML, MR",TN,
9/11/2015 12:39:00,10,Fighting,9,MR,BN,
9/11/2015 12:39:00,12,Fighting,6,MR,BN,
9/11/2015 12:41:00,10,Fighting,7,UL,BN,
9/11/2015 12:41:00,12,Chasing,"4, 11",ML,BN,
9/11/2015 12:42:00,12,"Fighting, Subordinate","6, 11",NB5,BN,
9/11/2015 12:43:00,12,Chasing,3,NB1,BN,
9/11/2015 12:43:00,12,Fighting,2,NB2,BN,
9/11/2015 12:45:00,10,Fighting,9,LR,BN,
9/11/2015 12:46:00,10,Fighting,"4, 9",ML,BN,
9/11/2015 12:47:00,10,Fighting,4,ML,BN,
9/11/2015 12:47:00,10,Chasing,9,ML,BN,
9/11/2015 12:58:00,12,Fighting,1,LR,BN,
9/11/2015 12:58:00,10,"Chasing, Subordinate",7,MR,BN,
9/11/2015 12:58:00,10,Induce-flee,9,MR,BN,
9/11/2015 12:59:00,12,"Fighting, Chasing",6,"LR, NB5",BN,
9/11/2015 13:25:00,12,Fighting,5,ML,BN,
9/11/2015 13:26:00,10,Fighting,7,UR,BN,
9/11/2015 13:44:00,10,Fighting,"5, 9",MR,BN,
9/11/2015 13:46:00,12,Chasing,10,"UL, UR",BN,
9/11/2015 13:47:00,12,Induce-flee,6,LL,BN,
9/11/2015 13:59:00,10,Chasing,5,LR,BN,
9/11/2015 13:59:00,12,Fighting,1,NB3,BN,
